Ability Name,URL
Devour Essence (Tyrant of Decay - Water),https://pillarsofeternity.fandom.com/wiki/Devour_Essence_(Tyrant_of_Decay_-_Water)
The Dichotomous Soul (Deadfire),https://pillarsofeternity.fandom.com/wiki/The_Dichotomous_Soul_(Deadfire)
Dimensional Shift (Deadfire),https://pillarsofeternity.fandom.com/wiki/Dimensional_Shift_(Deadfire)
Dire Blessing (Deadfire),https://pillarsofeternity.fandom.com/wiki/Dire_Blessing_(Deadfire)
Disciplined Barrage (Deadfire),https://pillarsofeternity.fandom.com/wiki/Disciplined_Barrage_(Deadfire)
Disciplined Strikes,https://pillarsofeternity.fandom.com/wiki/Disciplined_Strikes
Disease Cloud,https://pillarsofeternity.fandom.com/wiki/Disease_Cloud
Disembowel,https://pillarsofeternity.fandom.com/wiki/Disembowel
Disintegration (Deadfire),https://pillarsofeternity.fandom.com/wiki/Disintegration_(Deadfire)
Dismissal,https://pillarsofeternity.fandom.com/wiki/Dismissal
Disruptive Arrow,https://pillarsofeternity.fandom.com/wiki/Disruptive_Arrow
Dissolve,https://pillarsofeternity.fandom.com/wiki/Dissolve
Divine Immolation,https://pillarsofeternity.fandom.com/wiki/Divine_Immolation
Divine Mark (Deadfire),https://pillarsofeternity.fandom.com/wiki/Divine_Mark_(Deadfire)
Divine Terror (Deadfire),https://pillarsofeternity.fandom.com/wiki/Divine_Terror_(Deadfire)
Dominate (ability),https://pillarsofeternity.fandom.com/wiki/Dominate_(ability)
Dominating Gaze,https://pillarsofeternity.fandom.com/wiki/Dominating_Gaze
Double Slam,https://pillarsofeternity.fandom.com/wiki/Double_Slam
Down The Hatch,https://pillarsofeternity.fandom.com/wiki/Down_The_Hatch
Dragon Leap (Deadfire),https://pillarsofeternity.fandom.com/wiki/Dragon_Leap_(Deadfire)
Dragon Leap (Neriscyrlas),https://pillarsofeternity.fandom.com/wiki/Dragon_Leap_(Neriscyrlas)
Dragon's Breath (Deadfire),https://pillarsofeternity.fandom.com/wiki/Dragon%27s_Breath_(Deadfire)
Drain Essence,https://pillarsofeternity.fandom.com/wiki/Drain_Essence
Draining Freeze,https://pillarsofeternity.fandom.com/wiki/Draining_Freeze
Drake Command,https://pillarsofeternity.fandom.com/wiki/Drake_Command
Dread Howl,https://pillarsofeternity.fandom.com/wiki/Dread_Howl
Dripping Fangs,https://pillarsofeternity.fandom.com/wiki/Dripping_Fangs
Driving Echoes,https://pillarsofeternity.fandom.com/wiki/Driving_Echoes
Driving Roar,https://pillarsofeternity.fandom.com/wiki/Driving_Roar
Drowning Wave,https://pillarsofeternity.fandom.com/wiki/Drowning_Wave
Druid Bear Terrifying Roar (Deadfire),https://pillarsofeternity.fandom.com/wiki/Druid_Bear_Terrifying_Roar_(Deadfire)
Druid Stag Carnage (Deadfire),https://pillarsofeternity.fandom.com/wiki/Druid_Stag_Carnage_(Deadfire)
Echoing Scream,https://pillarsofeternity.fandom.com/wiki/Echoing_Scream
Echoing Shield,https://pillarsofeternity.fandom.com/wiki/Echoing_Shield
Ectopsychic Echo (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ectopsychic_Echo_(Deadfire)
Efficient Anguish,https://pillarsofeternity.fandom.com/wiki/Efficient_Anguish
Eld Nary's Curse Spread Through Their Midst,https://pillarsofeternity.fandom.com/wiki/Eld_Nary%27s_Curse_Spread_Through_Their_Midst
Eldritch Aim (Deadfire),https://pillarsofeternity.fandom.com/wiki/Eldritch_Aim_(Deadfire)
Eliminating Blow,https://pillarsofeternity.fandom.com/wiki/Eliminating_Blow
Embrace of the Earth Talon,https://pillarsofeternity.fandom.com/wiki/Embrace_of_the_Earth_Talon
Endless Assault,https://pillarsofeternity.fandom.com/wiki/Endless_Assault
Enduring Beacon,https://pillarsofeternity.fandom.com/wiki/Enduring_Beacon
Enduring Dance,https://pillarsofeternity.fandom.com/wiki/Enduring_Dance
Enduring Shadows,https://pillarsofeternity.fandom.com/wiki/Enduring_Shadows
Enervating Burst,https://pillarsofeternity.fandom.com/wiki/Enervating_Burst
Enfeebling Touch,https://pillarsofeternity.fandom.com/wiki/Enfeebling_Touch
Enlarge Shield,https://pillarsofeternity.fandom.com/wiki/Enlarge_Shield
Enlightened Agony,https://pillarsofeternity.fandom.com/wiki/Enlightened_Agony
Entropic Shield (Beast of Winter),https://pillarsofeternity.fandom.com/wiki/Entropic_Shield_(Beast_of_Winter)
Entropic Shroud,https://pillarsofeternity.fandom.com/wiki/Entropic_Shroud
Entropy,https://pillarsofeternity.fandom.com/wiki/Entropy
Entropy Guard,https://pillarsofeternity.fandom.com/wiki/Entropy_Guard
Envenomed Arrows,https://pillarsofeternity.fandom.com/wiki/Envenomed_Arrows
Envenomed Bite,https://pillarsofeternity.fandom.com/wiki/Envenomed_Bite
Eora's Grip,https://pillarsofeternity.fandom.com/wiki/Eora%27s_Grip
Escape (Deadfire),https://pillarsofeternity.fandom.com/wiki/Escape_(Deadfire)
Escape (Priest of Skaen),https://pillarsofeternity.fandom.com/wiki/Escape_(Priest_of_Skaen)
Essence Blast,https://pillarsofeternity.fandom.com/wiki/Essence_Blast
Essence Link,https://pillarsofeternity.fandom.com/wiki/Essence_Link
Essential Phantom (Deadfire),https://pillarsofeternity.fandom.com/wiki/Essential_Phantom_(Deadfire)
Eternal Devotion,https://pillarsofeternity.fandom.com/wiki/Eternal_Devotion
Eternal Devotion (Bleak Walkers),https://pillarsofeternity.fandom.com/wiki/Eternal_Devotion_(Bleak_Walkers)
Eternal Devotion (Goldpact Knights),https://pillarsofeternity.fandom.com/wiki/Eternal_Devotion_(Goldpact_Knights)
Eternal Devotion (Kind Wayfarers),https://pillarsofeternity.fandom.com/wiki/Eternal_Devotion_(Kind_Wayfarers)
Evasive Fire,https://pillarsofeternity.fandom.com/wiki/Evasive_Fire
Evasive Roll,https://pillarsofeternity.fandom.com/wiki/Evasive_Roll
Expose Vulnerabilities (Deadfire),https://pillarsofeternity.fandom.com/wiki/Expose_Vulnerabilities_(Deadfire)
Eye of Arkemyr,https://pillarsofeternity.fandom.com/wiki/Eye_of_Arkemyr
Eye of Concelhaut,https://pillarsofeternity.fandom.com/wiki/Eye_of_Concelhaut
Eye of Kalakoth,https://pillarsofeternity.fandom.com/wiki/Eye_of_Kalakoth
Eye of Minoletta,https://pillarsofeternity.fandom.com/wiki/Eye_of_Minoletta
Eye of Ninagauth,https://pillarsofeternity.fandom.com/wiki/Eye_of_Ninagauth
Eye of Ryngrim,https://pillarsofeternity.fandom.com/wiki/Eye_of_Ryngrim
Eyestrike (Deadfire),https://pillarsofeternity.fandom.com/wiki/Eyestrike_(Deadfire)
Falling Stones,https://pillarsofeternity.fandom.com/wiki/Falling_Stones
Fan of Flames (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fan_of_Flames_(Deadfire)
Fan of Flames (Priest of Magran),https://pillarsofeternity.fandom.com/wiki/Fan_of_Flames_(Priest_of_Magran)
Fantastic Friends,https://pillarsofeternity.fandom.com/wiki/Fantastic_Friends
"Far From Defeated, His Heart Filled with Joy","https://pillarsofeternity.fandom.com/wiki/Far_From_Defeated,_His_Heart_Filled_with_Joy"
Fealty,https://pillarsofeternity.fandom.com/wiki/Fealty
Feast,https://pillarsofeternity.fandom.com/wiki/Feast
Feast of Dreams,https://pillarsofeternity.fandom.com/wiki/Feast_of_Dreams
Fetid Bite,https://pillarsofeternity.fandom.com/wiki/Fetid_Bite
Fetid Caress (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fetid_Caress_(Deadfire)
Fiery Breath,https://pillarsofeternity.fandom.com/wiki/Fiery_Breath
Fiery Defense,https://pillarsofeternity.fandom.com/wiki/Fiery_Defense
Fiery Mark,https://pillarsofeternity.fandom.com/wiki/Fiery_Mark
Fiery Maw,https://pillarsofeternity.fandom.com/wiki/Fiery_Maw
Fiery Vortex,https://pillarsofeternity.fandom.com/wiki/Fiery_Vortex
Fill To The Brim,https://pillarsofeternity.fandom.com/wiki/Fill_To_The_Brim
Final Flame,https://pillarsofeternity.fandom.com/wiki/Final_Flame
Finishing Blow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Finishing_Blow_(Deadfire)
Finishing Blow (Priest of Skaen),https://pillarsofeternity.fandom.com/wiki/Finishing_Blow_(Priest_of_Skaen)
Fire Field,https://pillarsofeternity.fandom.com/wiki/Fire_Field
Fire Stag (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fire_Stag_(Deadfire)
Fire Wall,https://pillarsofeternity.fandom.com/wiki/Fire_Wall
Fireball (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fireball_(Deadfire)
Firebrand (Deadfire ability),https://pillarsofeternity.fandom.com/wiki/Firebrand_(Deadfire_ability)
Firebug (Deadfire),https://pillarsofeternity.fandom.com/wiki/Firebug_(Deadfire)
Flagellant's Path (Deadfire),https://pillarsofeternity.fandom.com/wiki/Flagellant%27s_Path_(Deadfire)
Flame Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Flame_Shield_(Deadfire)
Flame Shield (Priest of Magran),https://pillarsofeternity.fandom.com/wiki/Flame_Shield_(Priest_of_Magran)
Flames of Devotion (Bleak Walkers),https://pillarsofeternity.fandom.com/wiki/Flames_of_Devotion_(Bleak_Walkers)
Flames of Devotion (Deadfire),https://pillarsofeternity.fandom.com/wiki/Flames_of_Devotion_(Deadfire)
Flames of Devotion (Goldpact Knights),https://pillarsofeternity.fandom.com/wiki/Flames_of_Devotion_(Goldpact_Knights)
Flames of Devotion (Kind Wayfarers),https://pillarsofeternity.fandom.com/wiki/Flames_of_Devotion_(Kind_Wayfarers)
Flames of Devotion (Xaurip Champion),https://pillarsofeternity.fandom.com/wiki/Flames_of_Devotion_(Xaurip_Champion)
Flash Freeze,https://pillarsofeternity.fandom.com/wiki/Flash_Freeze
Fleet Feet (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fleet_Feet_(Deadfire)
Flesh Communion,https://pillarsofeternity.fandom.com/wiki/Flesh_Communion
Flurry of Blades,https://pillarsofeternity.fandom.com/wiki/Flurry_of_Blades
Flurry of Claws,https://pillarsofeternity.fandom.com/wiki/Flurry_of_Claws
Forbidden Fist (ability),https://pillarsofeternity.fandom.com/wiki/Forbidden_Fist_(ability)
Force of Anguish (Deadfire),https://pillarsofeternity.fandom.com/wiki/Force_of_Anguish_(Deadfire)
Form of the Delemgan (Deadfire),https://pillarsofeternity.fandom.com/wiki/Form_of_the_Delemgan_(Deadfire)
Form of the Fearsome Brute,https://pillarsofeternity.fandom.com/wiki/Form_of_the_Fearsome_Brute
Form of the Helpless Beast (Deadfire),https://pillarsofeternity.fandom.com/wiki/Form_of_the_Helpless_Beast_(Deadfire)
Foul Wave,https://pillarsofeternity.fandom.com/wiki/Foul_Wave
Foul Wind,https://pillarsofeternity.fandom.com/wiki/Foul_Wind
Fractured Volition (Deadfire),https://pillarsofeternity.fandom.com/wiki/Fractured_Volition_(Deadfire)
Freezing Spike Trap (ability),https://pillarsofeternity.fandom.com/wiki/Freezing_Spike_Trap_(ability)
Frenzy (Berserker),https://pillarsofeternity.fandom.com/wiki/Frenzy_(Berserker)
Frenzy (Deadfire),https://pillarsofeternity.fandom.com/wiki/Frenzy_(Deadfire)
Frenzy (Eoten),https://pillarsofeternity.fandom.com/wiki/Frenzy_(Eoten)
Frost Breath,https://pillarsofeternity.fandom.com/wiki/Frost_Breath
Frostbite (ability),https://pillarsofeternity.fandom.com/wiki/Frostbite_(ability)
Frostfire,https://pillarsofeternity.fandom.com/wiki/Frostfire
Frozen Blast,https://pillarsofeternity.fandom.com/wiki/Frozen_Blast
Furious Call,https://pillarsofeternity.fandom.com/wiki/Furious_Call
Furnace,https://pillarsofeternity.fandom.com/wiki/Furnace
Gaff,https://pillarsofeternity.fandom.com/wiki/Gaff
Gambit,https://pillarsofeternity.fandom.com/wiki/Gambit
Garden of Life (Deadfire),https://pillarsofeternity.fandom.com/wiki/Garden_of_Life_(Deadfire)
Garland's Breath,https://pillarsofeternity.fandom.com/wiki/Garland%27s_Breath
Garrote,https://pillarsofeternity.fandom.com/wiki/Garrote
Gaun's Pledge (Deadfire ability),https://pillarsofeternity.fandom.com/wiki/Gaun%27s_Pledge_(Deadfire_ability)
Gaze of the Adragan (Deadfire),https://pillarsofeternity.fandom.com/wiki/Gaze_of_the_Adragan_(Deadfire)
Gaze of the Adragan (Priest of Wael),https://pillarsofeternity.fandom.com/wiki/Gaze_of_the_Adragan_(Priest_of_Wael)
Gaze of the Adragan (Trickster),https://pillarsofeternity.fandom.com/wiki/Gaze_of_the_Adragan_(Trickster)
"Gernisc Slew the Beast, but Soon Faced Its Kin (Beckoner)","https://pillarsofeternity.fandom.com/wiki/Gernisc_Slew_the_Beast,_but_Soon_Faced_Its_Kin_(Beckoner)"
"Gernisc Slew the Beast, but Soon Faced Its Kin (Deadfire)","https://pillarsofeternity.fandom.com/wiki/Gernisc_Slew_the_Beast,_but_Soon_Faced_Its_Kin_(Deadfire)"
Gernisc's Beast Lit the Night with his Breath (Beckoner),https://pillarsofeternity.fandom.com/wiki/Gernisc%27s_Beast_Lit_the_Night_with_his_Breath_(Beckoner)
Gernisc's Beast Lit the Night with his Breath (Deadfire),https://pillarsofeternity.fandom.com/wiki/Gernisc%27s_Beast_Lit_the_Night_with_his_Breath_(Deadfire)
Ghost Blades (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ghost_Blades_(Deadfire)
Gilded Enmity,https://pillarsofeternity.fandom.com/wiki/Gilded_Enmity
Glacial Swipe,https://pillarsofeternity.fandom.com/wiki/Glacial_Swipe
Glimpse the Void,https://pillarsofeternity.fandom.com/wiki/Glimpse_the_Void
Glorious Beacon,https://pillarsofeternity.fandom.com/wiki/Glorious_Beacon
Gore (ability),https://pillarsofeternity.fandom.com/wiki/Gore_(ability)
Goring Sweep,https://pillarsofeternity.fandom.com/wiki/Goring_Sweep
Gouging Strike,https://pillarsofeternity.fandom.com/wiki/Gouging_Strike
Grasping Vines,https://pillarsofeternity.fandom.com/wiki/Grasping_Vines
Grave Command,https://pillarsofeternity.fandom.com/wiki/Grave_Command
Great Amira Let Her Wrath Be Shown,https://pillarsofeternity.fandom.com/wiki/Great_Amira_Let_Her_Wrath_Be_Shown
Great Maelstrom,https://pillarsofeternity.fandom.com/wiki/Great_Maelstrom
Greater Lay on Hands (Darcozzi Paladini),https://pillarsofeternity.fandom.com/wiki/Greater_Lay_on_Hands_(Darcozzi_Paladini)
Greater Lay on Hands (Deadfire),https://pillarsofeternity.fandom.com/wiki/Greater_Lay_on_Hands_(Deadfire)
Greater Lay on Hands (Shieldbearers of St. Elcga),https://pillarsofeternity.fandom.com/wiki/Greater_Lay_on_Hands_(Shieldbearers_of_St._Elcga)
Grimoire Slam (Deadfire),https://pillarsofeternity.fandom.com/wiki/Grimoire_Slam_(Deadfire)
Grubling Emerge,https://pillarsofeternity.fandom.com/wiki/Grubling_Emerge
Gunner's Fire,https://pillarsofeternity.fandom.com/wiki/Gunner%27s_Fire
Gunner's Fire (hazard),https://pillarsofeternity.fandom.com/wiki/Gunner%27s_Fire_(hazard)
Gunner's Helper,https://pillarsofeternity.fandom.com/wiki/Gunner%27s_Helper
Gunpowder Barrel (ability),https://pillarsofeternity.fandom.com/wiki/Gunpowder_Barrel_(ability)
Gutting Strike,https://pillarsofeternity.fandom.com/wiki/Gutting_Strike
Hail Storm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hail_Storm_(Deadfire)
Halt (Deadfire),https://pillarsofeternity.fandom.com/wiki/Halt_(Deadfire)
Hand of Berath,https://pillarsofeternity.fandom.com/wiki/Hand_of_Berath
Hand of Weal and Woe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hand_of_Weal_and_Woe_(Deadfire)
Hands of Light,https://pillarsofeternity.fandom.com/wiki/Hands_of_Light
Hands of Light (Darcozzi Paladini),https://pillarsofeternity.fandom.com/wiki/Hands_of_Light_(Darcozzi_Paladini)
Hands of Light (Shieldbearers of St. Elcga),https://pillarsofeternity.fandom.com/wiki/Hands_of_Light_(Shieldbearers_of_St._Elcga)
Hardy Companion,https://pillarsofeternity.fandom.com/wiki/Hardy_Companion
Hastening Command,https://pillarsofeternity.fandom.com/wiki/Hastening_Command
Hastening Exhortation (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hastening_Exhortation_(Deadfire)
Haunting Chains,https://pillarsofeternity.fandom.com/wiki/Haunting_Chains
Head Strike (Ogre Mercenary),https://pillarsofeternity.fandom.com/wiki/Head_Strike_(Ogre_Mercenary)
Head Strike (Porokoa),https://pillarsofeternity.fandom.com/wiki/Head_Strike_(Porokoa)
Heal,https://pillarsofeternity.fandom.com/wiki/Heal
Heal Companion (Deadfire),https://pillarsofeternity.fandom.com/wiki/Heal_Companion_(Deadfire)
Healing Chain (Deadfire),https://pillarsofeternity.fandom.com/wiki/Healing_Chain_(Deadfire)
Healing Fires,https://pillarsofeternity.fandom.com/wiki/Healing_Fires
Heart of Fury (Deadfire),https://pillarsofeternity.fandom.com/wiki/Heart_of_Fury_(Deadfire)
Heart Seeker,https://pillarsofeternity.fandom.com/wiki/Heart_Seeker
Hearth and Home,https://pillarsofeternity.fandom.com/wiki/Hearth_and_Home
Heat Death,https://pillarsofeternity.fandom.com/wiki/Heat_Death
Heave-to,https://pillarsofeternity.fandom.com/wiki/Heave-to
Helfire Barrage,https://pillarsofeternity.fandom.com/wiki/Helfire_Barrage
Helstorm,https://pillarsofeternity.fandom.com/wiki/Helstorm
Her Revenge Swept Across the Land,https://pillarsofeternity.fandom.com/wiki/Her_Revenge_Swept_Across_the_Land
Her Tears Fell Like Rain,https://pillarsofeternity.fandom.com/wiki/Her_Tears_Fell_Like_Rain
Hidden Predator,https://pillarsofeternity.fandom.com/wiki/Hidden_Predator
Hierarch's Dominion,https://pillarsofeternity.fandom.com/wiki/Hierarch%27s_Dominion
His Heart Did Fill With the Light of the Dawn!,https://pillarsofeternity.fandom.com/wiki/His_Heart_Did_Fill_With_the_Light_of_the_Dawn!
"His Hunt for Revenge, Eternal","https://pillarsofeternity.fandom.com/wiki/His_Hunt_for_Revenge,_Eternal"
"His Hunt for Revenge, Eternal (Beckoner)","https://pillarsofeternity.fandom.com/wiki/His_Hunt_for_Revenge,_Eternal_(Beckoner)"
His Laughter Rang Through the Halls,https://pillarsofeternity.fandom.com/wiki/His_Laughter_Rang_Through_the_Halls
Hobbling Shot,https://pillarsofeternity.fandom.com/wiki/Hobbling_Shot
Hold Beasts (Deadfire),https://pillarsofeternity.fandom.com/wiki/Hold_Beasts_(Deadfire)
Holy Meditation (Deadfire),https://pillarsofeternity.fandom.com/wiki/Holy_Meditation_(Deadfire)
Holy Power (Deadfire),https://pillarsofeternity.fandom.com/wiki/Holy_Power_(Deadfire)
Holy Radiance (Deadfire),https://pillarsofeternity.fandom.com/wiki/Holy_Radiance_(Deadfire)
Howl,https://pillarsofeternity.fandom.com/wiki/Howl
Hunter's Claw,https://pillarsofeternity.fandom.com/wiki/Hunter%27s_Claw
Hunter's Cry,https://pillarsofeternity.fandom.com/wiki/Hunter%27s_Cry
Hunter's Fang,https://pillarsofeternity.fandom.com/wiki/Hunter%27s_Fang
Hunter's Pounce,https://pillarsofeternity.fandom.com/wiki/Hunter%27s_Pounce
Hylean Squall,https://pillarsofeternity.fandom.com/wiki/Hylean_Squall
Ice Spikes,https://pillarsofeternity.fandom.com/wiki/Ice_Spikes
Iconic Projection (Deadfire),https://pillarsofeternity.fandom.com/wiki/Iconic_Projection_(Deadfire)
Icy Shards,https://pillarsofeternity.fandom.com/wiki/Icy_Shards
"If their Bones Still Slept Under that Hill, None Can Say (Beckoner)","https://pillarsofeternity.fandom.com/wiki/If_their_Bones_Still_Slept_Under_that_Hill,_None_Can_Say_(Beckoner)"
"If their Bones Still Slept Under that Hill, None Can Say (Deadfire)","https://pillarsofeternity.fandom.com/wiki/If_their_Bones_Still_Slept_Under_that_Hill,_None_Can_Say_(Deadfire)"
Imbue: Death,https://pillarsofeternity.fandom.com/wiki/Imbue:_Death
Imbue: Eora,https://pillarsofeternity.fandom.com/wiki/Imbue:_Eora
Imbue: Fireball,https://pillarsofeternity.fandom.com/wiki/Imbue:_Fireball
Imbue: Missiles,https://pillarsofeternity.fandom.com/wiki/Imbue:_Missiles
Imbue: Web,https://pillarsofeternity.fandom.com/wiki/Imbue:_Web
Impaling Spike Trap,https://pillarsofeternity.fandom.com/wiki/Impaling_Spike_Trap
Impaling Spike Trap (Jungle),https://pillarsofeternity.fandom.com/wiki/Impaling_Spike_Trap_(Jungle)
Imperious Roar,https://pillarsofeternity.fandom.com/wiki/Imperious_Roar
Incarnate (Priest of Berath),https://pillarsofeternity.fandom.com/wiki/Incarnate_(Priest_of_Berath)
Incarnate (Priest of Eothas),https://pillarsofeternity.fandom.com/wiki/Incarnate_(Priest_of_Eothas)
Incarnate (Priest of Magran),https://pillarsofeternity.fandom.com/wiki/Incarnate_(Priest_of_Magran)
Incarnate (Priest of Rymrgand),https://pillarsofeternity.fandom.com/wiki/Incarnate_(Priest_of_Rymrgand)
Incarnate (Priest of Skaen),https://pillarsofeternity.fandom.com/wiki/Incarnate_(Priest_of_Skaen)
Incarnate (Priest of Wael),https://pillarsofeternity.fandom.com/wiki/Incarnate_(Priest_of_Wael)
Inferno,https://pillarsofeternity.fandom.com/wiki/Inferno
Infestation of Maggots (Deadfire),https://pillarsofeternity.fandom.com/wiki/Infestation_of_Maggots_(Deadfire)
Infested Bile,https://pillarsofeternity.fandom.com/wiki/Infested_Bile
Infested Servitude,https://pillarsofeternity.fandom.com/wiki/Infested_Servitude
Infuse With Vital Essence (Deadfire),https://pillarsofeternity.fandom.com/wiki/Infuse_With_Vital_Essence_(Deadfire)
Infused Control,https://pillarsofeternity.fandom.com/wiki/Infused_Control
Ink Spray,https://pillarsofeternity.fandom.com/wiki/Ink_Spray
Inner Death,https://pillarsofeternity.fandom.com/wiki/Inner_Death
Insect Swarm (Deadfire),https://pillarsofeternity.fandom.com/wiki/Insect_Swarm_(Deadfire)
Inspired Beacon,https://pillarsofeternity.fandom.com/wiki/Inspired_Beacon
Inspired Discipline,https://pillarsofeternity.fandom.com/wiki/Inspired_Discipline
Inspired Strike,https://pillarsofeternity.fandom.com/wiki/Inspired_Strike
Instrument of Boundless Rage,https://pillarsofeternity.fandom.com/wiki/Instrument_of_Boundless_Rage
Instruments of Pain,https://pillarsofeternity.fandom.com/wiki/Instruments_of_Pain
Intense Flames (Deadfire),https://pillarsofeternity.fandom.com/wiki/Intense_Flames_(Deadfire)
Interdiction (Deadfire),https://pillarsofeternity.fandom.com/wiki/Interdiction_(Deadfire)
Into the Deep,https://pillarsofeternity.fandom.com/wiki/Into_the_Deep
Into The Fray (Deadfire),https://pillarsofeternity.fandom.com/wiki/Into_The_Fray_(Deadfire)
Ire of Death's Herald,https://pillarsofeternity.fandom.com/wiki/Ire_of_Death%27s_Herald
Ironskin (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ironskin_(Deadfire)
Jernaugh's Equalizing Burst,https://pillarsofeternity.fandom.com/wiki/Jernaugh%27s_Equalizing_Burst
Jolting Touch (Deadfire),https://pillarsofeternity.fandom.com/wiki/Jolting_Touch_(Deadfire)
Just a Dream,https://pillarsofeternity.fandom.com/wiki/Just_a_Dream
Kalakoth's Freezing Rake (Deadfire),https://pillarsofeternity.fandom.com/wiki/Kalakoth%27s_Freezing_Rake_(Deadfire)
Kalakoth's Freezing Rake (Trickster),https://pillarsofeternity.fandom.com/wiki/Kalakoth%27s_Freezing_Rake_(Trickster)
Kalakoth's Minor Blights (Deadfire),https://pillarsofeternity.fandom.com/wiki/Kalakoth%27s_Minor_Blights_(Deadfire)
Kalakoth's Sunless Grasp (Deadfire),https://pillarsofeternity.fandom.com/wiki/Kalakoth%27s_Sunless_Grasp_(Deadfire)
Kazuwari's Call,https://pillarsofeternity.fandom.com/wiki/Kazuwari%27s_Call
Knock Down (Deadfire Spiritshift Wolf),https://pillarsofeternity.fandom.com/wiki/Knock_Down_(Deadfire_Spiritshift_Wolf)
Knock Down (Deadfire),https://pillarsofeternity.fandom.com/wiki/Knock_Down_(Deadfire)
Lashing Vine,https://pillarsofeternity.fandom.com/wiki/Lashing_Vine
Lashing Vine (Harvester of Gaun),https://pillarsofeternity.fandom.com/wiki/Lashing_Vine_(Harvester_of_Gaun)
Lashing Vines,https://pillarsofeternity.fandom.com/wiki/Lashing_Vines
Launching Kick,https://pillarsofeternity.fandom.com/wiki/Launching_Kick
Lava,https://pillarsofeternity.fandom.com/wiki/Lava
Lay on Hands (Darcozzi Paladini),https://pillarsofeternity.fandom.com/wiki/Lay_on_Hands_(Darcozzi_Paladini)
Lay on Hands (Deadfire),https://pillarsofeternity.fandom.com/wiki/Lay_on_Hands_(Deadfire)
Lay on Hands (Shieldbearers of St. Elcga),https://pillarsofeternity.fandom.com/wiki/Lay_on_Hands_(Shieldbearers_of_St._Elcga)
Leap,https://pillarsofeternity.fandom.com/wiki/Leap
Leech Grip (Cave Grub),https://pillarsofeternity.fandom.com/wiki/Leech_Grip_(Cave_Grub)
Leech Grip (Giant Cave Grub),https://pillarsofeternity.fandom.com/wiki/Leech_Grip_(Giant_Cave_Grub)
Leech Grip (Sand Grub),https://pillarsofeternity.fandom.com/wiki/Leech_Grip_(Sand_Grub)
Leeching Grip,https://pillarsofeternity.fandom.com/wiki/Leeching_Grip
Lesser Lay on Hands,https://pillarsofeternity.fandom.com/wiki/Lesser_Lay_on_Hands
Lessons of the Changeling,https://pillarsofeternity.fandom.com/wiki/Lessons_of_the_Changeling
Liberating Command,https://pillarsofeternity.fandom.com/wiki/Liberating_Command
Liberating Exhortation (Deadfire),https://pillarsofeternity.fandom.com/wiki/Liberating_Exhortation_(Deadfire)
Lidless Gaze,https://pillarsofeternity.fandom.com/wiki/Lidless_Gaze
Life Through Death,https://pillarsofeternity.fandom.com/wiki/Life_Through_Death
Light of Eothas,https://pillarsofeternity.fandom.com/wiki/Light_of_Eothas
Light of Pure Zeal,https://pillarsofeternity.fandom.com/wiki/Light_of_Pure_Zeal
Lightning Strikes (Deadfire),https://pillarsofeternity.fandom.com/wiki/Lightning_Strikes_(Deadfire)
Lion Companion (Ghost Heart),https://pillarsofeternity.fandom.com/wiki/Lion_Companion_(Ghost_Heart)
Lion's Sprint,https://pillarsofeternity.fandom.com/wiki/Lion%27s_Sprint
Litany for the Body,https://pillarsofeternity.fandom.com/wiki/Litany_for_the_Body
Litany for the Spirit,https://pillarsofeternity.fandom.com/wiki/Litany_for_the_Spirit
Living Illusions,https://pillarsofeternity.fandom.com/wiki/Living_Illusions
Llengrath's Displaced Image (Deadfire),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Displaced_Image_(Deadfire)
Llengrath's Displaced Image (Priest of Wael),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Displaced_Image_(Priest_of_Wael)
Llengrath's Displaced Image (Trickster),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Displaced_Image_(Trickster)
Llengrath's Reflection,https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Reflection
Llengrath's Safeguard (Deadfire),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Safeguard_(Deadfire)
Llengrath's Superior Elemental Bulwark (Deadfire),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Superior_Elemental_Bulwark_(Deadfire)
Llengrath's Teachings,https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Teachings
Llengrath's Warding Staff (Deadfire),https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Warding_Staff_(Deadfire)
Llengrath's Warding Totem,https://pillarsofeternity.fandom.com/wiki/Llengrath%27s_Warding_Totem
Lockdown,https://pillarsofeternity.fandom.com/wiki/Lockdown
